"@timestamp","kubernetes.node.name","kubernetes.pod.name","kubernetes.namespace","agent.type","agent.version",message,"error.message","error.data"
"May 11, 2026 @ 06:31:23.672","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","info: Elastic.Apm[0]","parsing input as JSON: invalid character 'i' looking for beginning of value","info: Elastic.Apm[0]"
"May 11, 2026 @ 06:31:23.672","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","info: Elastic.Apm[0]","parsing input as JSON: invalid character 'i' looking for beginning of value","info: Elastic.Apm[0]"
"May 11, 2026 @ 06:31:23.672","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","      {ConfigurationStore} Time zone: (UTC) Coordinated Universal Time","parsing input as JSON: invalid character 'C' looking for beginning of object key string","      {ConfigurationStore} Time zone: (UTC) Coordinated Universal Time"
"May 11, 2026 @ 06:31:23.671","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","info: Elastic.Apm[0]","parsing input as JSON: invalid character 'i' looking for beginning of value","info: Elastic.Apm[0]"
"May 11, 2026 @ 06:31:23.671","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","      {ConfigurationStore} Operating System: Amazon Linux 2023.11.20260427","parsing input as JSON: invalid character 'C' looking for beginning of object key string","      {ConfigurationStore} Operating System: Amazon Linux 2023.11.20260427"
"May 11, 2026 @ 06:31:23.671","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","info: Elastic.Apm[0]","parsing input as JSON: invalid character 'i' looking for beginning of value","info: Elastic.Apm[0]"
"May 11, 2026 @ 06:31:23.671","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","info: Elastic.Apm[0]","parsing input as JSON: invalid character 'i' looking for beginning of value","info: Elastic.Apm[0]"
"May 11, 2026 @ 06:31:23.671","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","      {ConfigurationStore} Host: fixgw-tstvprod-5c46474fdb-4btpq","parsing input as JSON: invalid character 'C' looking for beginning of object key string","      {ConfigurationStore} Host: fixgw-tstvprod-5c46474fdb-4btpq"
"May 11, 2026 @ 06:31:23.671","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","      {ConfigurationStore} CPU architecture: X64","parsing input as JSON: invalid character 'C' looking for beginning of object key string","      {ConfigurationStore} CPU architecture: X64"
"May 11, 2026 @ 06:31:23.670","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","      {ConfigurationStore} Elastic APM .NET Agent, version: 1.25.3+730e0f64e647bc32250d011e06ac9f080b75b487","parsing input as JSON: invalid character 'C' looking for beginning of object key string","      {ConfigurationStore} Elastic APM .NET Agent, version: 1.25.3+730e0f64e647bc32250d011e06ac9f080b75b487"
"May 11, 2026 @ 06:31:23.670","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","      {ConfigurationStore} Process Name: dotnet","parsing input as JSON: invalid character 'C' looking for beginning of object key string","      {ConfigurationStore} Process Name: dotnet"
"May 11, 2026 @ 06:31:23.670","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","info: Elastic.Apm[0]","parsing input as JSON: invalid character 'i' looking for beginning of value","info: Elastic.Apm[0]"
"May 11, 2026 @ 06:31:23.670","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","      {ConfigurationStore} ********************************************************************************","parsing input as JSON: invalid character 'C' looking for beginning of object key string","      {ConfigurationStore} ********************************************************************************"
"May 11, 2026 @ 06:31:23.670","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","info: Elastic.Apm[0]","parsing input as JSON: invalid character 'i' looking for beginning of value","info: Elastic.Apm[0]"
"May 11, 2026 @ 06:31:23.670","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","      {ConfigurationStore} Process ID: 30","parsing input as JSON: invalid character 'C' looking for beginning of object key string","      {ConfigurationStore} Process ID: 30"
"May 11, 2026 @ 06:31:23.670","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","info: Elastic.Apm[0]","parsing input as JSON: invalid character 'i' looking for beginning of value","info: Elastic.Apm[0]"
"May 11, 2026 @ 06:31:23.670","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","info: Elastic.Apm[0]","parsing input as JSON: invalid character 'i' looking for beginning of value","info: Elastic.Apm[0]"
"May 11, 2026 @ 06:31:23.670","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","info: Elastic.Apm[0]","parsing input as JSON: invalid character 'i' looking for beginning of value","info: Elastic.Apm[0]"
"May 11, 2026 @ 06:31:23.670","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","      {ConfigurationStore} Command line arguments: '/home/hs-caviar-microservices/fixgateway/fixgateway.dll, -clientcode:tstvprod'","parsing input as JSON: invalid character 'C' looking for beginning of object key string","      {ConfigurationStore} Command line arguments: '/home/hs-caviar-microservices/fixgateway/fixgateway.dll, -clientcode:tstvprod'"
"May 11, 2026 @ 06:31:23.662","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","      {AbstractConfigurationReader (ApmConfiguration)} The agent was started without a service version. The automatically discovered service version is 1.0.0","parsing input as JSON: invalid character 'A' looking for beginning of object key string","      {AbstractConfigurationReader (ApmConfiguration)} The agent was started without a service version. The automatically discovered service version is 1.0.0"
"May 11, 2026 @ 06:31:23.662","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","info: Elastic.Apm[0]","parsing input as JSON: invalid character 'i' looking for beginning of value","info: Elastic.Apm[0]"
"May 11, 2026 @ 06:31:23.662","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","      {AbstractConfigurationReader (ApmConfiguration)} The agent was started without a service version. The service version will be automatically discovered.","parsing input as JSON: invalid character 'A' looking for beginning of object key string","      {AbstractConfigurationReader (ApmConfiguration)} The agent was started without a service version. The service version will be automatically discovered."
"May 11, 2026 @ 06:31:23.662","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","info: Elastic.Apm[0]","parsing input as JSON: invalid character 'i' looking for beginning of value","info: Elastic.Apm[0]"
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","    }","parsing input as JSON: invalid character '}' looking for beginning of value","    }"
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","  },","parsing input as JSON: invalid character '}' looking for beginning of value","  },"
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","  ""ElasticApm"": {","parsing input as JSON: multiple json elements found","  ""ElasticApm"": {"
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","    ""TransactionSampleRate"": 1,","parsing input as JSON: multiple json elements found","    ""TransactionSampleRate"": 1,"
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","    ""Environment"": ""tst"",","parsing input as JSON: multiple json elements found","    ""Environment"": ""tst"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","    ""CaptureBody"": ""off"",","parsing input as JSON: multiple json elements found","    ""CaptureBody"": ""off"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","    ""SanitizeFieldNames"": ""authorization, password, secret, passwd, token, api_key, access_token, sessionid, --password, hs_session, hs-user, Cookie"",","parsing input as JSON: multiple json elements found","    ""SanitizeFieldNames"": ""authorization, password, secret, passwd, token, api_key, access_token, sessionid, --password, hs_session, hs-user, Cookie"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","    ""ServerUrl"": ""https://5a9d74a55ca24f68a99444de1efd731a.apm.us-east-1.aws.cloud.es.io:443"",","parsing input as JSON: multiple json elements found","    ""ServerUrl"": ""https://5a9d74a55ca24f68a99444de1efd731a.apm.us-east-1.aws.cloud.es.io:443"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","  },","parsing input as JSON: invalid character '}' looking for beginning of value","  },"
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","  ""Session_Config"": {","parsing input as JSON: multiple json elements found","  ""Session_Config"": {"
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","      ""LogoutTimeout"": ""5"",","parsing input as JSON: multiple json elements found","      ""LogoutTimeout"": ""5"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","      ""ResetOnLogon"": ""N"",","parsing input as JSON: multiple json elements found","      ""ResetOnLogon"": ""N"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","      ""ResetOnLogout"": ""N"",","parsing input as JSON: multiple json elements found","      ""ResetOnLogout"": ""N"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","      ""EndTime"": ""23:00:00"",","parsing input as JSON: multiple json elements found","      ""EndTime"": ""23:00:00"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","      ""Weekdays"": ""Mo,Tu,We,Th,Fr"",","parsing input as JSON: multiple json elements found","      ""Weekdays"": ""Mo,Tu,We,Th,Fr"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","      ""ValidateFieldsHaveValues"": ""N"",","parsing input as JSON: multiple json elements found","      ""ValidateFieldsHaveValues"": ""N"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","    },","parsing input as JSON: invalid character '}' looking for beginning of value","    },"
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","    ""sessions"": [","parsing input as JSON: multiple json elements found","    ""sessions"": ["
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","      {","parsing input as JSON: unexpected EOF","      {"
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""BeginString"": ""FIX.4.4"",","parsing input as JSON: multiple json elements found","        ""BeginString"": ""FIX.4.4"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""SSLEnable"": ""Y"",","parsing input as JSON: multiple json elements found","        ""SSLEnable"": ""Y"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""SSLCertificate"": ""Certs/TST/Trumid-all.cer"",","parsing input as JSON: multiple json elements found","        ""SSLCertificate"": ""Certs/TST/Trumid-all.cer"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""SSLCheckCertificateRevocation"": ""N"",","parsing input as JSON: multiple json elements found","        ""SSLCheckCertificateRevocation"": ""N"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""DataDictionary"": ""TMID\\TMID_FIX44.xml"",","parsing input as JSON: multiple json elements found","        ""DataDictionary"": ""TMID\\TMID_FIX44.xml"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""StartTime"": ""05:00:00"",","parsing input as JSON: multiple json elements found","        ""StartTime"": ""05:00:00"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""EndTime"": ""19:00:00"",","parsing input as JSON: multiple json elements found","        ""EndTime"": ""19:00:00"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""ActiveSession"": ""Y""","parsing input as JSON: multiple json elements found","        ""ActiveSession"": ""Y"""
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","      },","parsing input as JSON: invalid character '}' looking for beginning of value","      },"
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","      {","parsing input as JSON: unexpected EOF","      {"
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""BeginString"": ""FIX.4.4"",","parsing input as JSON: multiple json elements found","        ""BeginString"": ""FIX.4.4"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""SenderCompID"": ""MAP_DIACAP_PROD"",","parsing input as JSON: multiple json elements found","        ""SenderCompID"": ""MAP_DIACAP_PROD"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""SSLEnable"": ""Y"",","parsing input as JSON: multiple json elements found","        ""SSLEnable"": ""Y"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""SSLCertificate"": ""Certs/TST/Bloomberg-ficc-prd.pfx"",","parsing input as JSON: multiple json elements found","        ""SSLCertificate"": ""Certs/TST/Bloomberg-ficc-prd.pfx"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""SSLServerName"": ""fixprod-ficc.bloomberg.com"",","parsing input as JSON: multiple json elements found","        ""SSLServerName"": ""fixprod-ficc.bloomberg.com"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""SSLProtocols"": ""Tls12"",","parsing input as JSON: multiple json elements found","        ""SSLProtocols"": ""Tls12"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""DataDictionary"": ""BBG\\BBG_FIX44.xml"",","parsing input as JSON: multiple json elements found","        ""DataDictionary"": ""BBG\\BBG_FIX44.xml"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""StartTime"": ""05:00:00"",","parsing input as JSON: multiple json elements found","        ""StartTime"": ""05:00:00"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""SSLEnable"": ""Y"",","parsing input as JSON: multiple json elements found","        ""SSLEnable"": ""Y"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""SSLValidateCertificates"": ""N"",","parsing input as JSON: multiple json elements found","        ""SSLValidateCertificates"": ""N"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""SSLServerName"": ""hedgeserv-dcp"",","parsing input as JSON: multiple json elements found","        ""SSLServerName"": ""hedgeserv-dcp"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""StartTime"": ""00:00:01"",","parsing input as JSON: multiple json elements found","        ""StartTime"": ""00:00:01"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","      {","parsing input as JSON: unexpected EOF","      {"
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""SocketConnectHost"": ""fixprod-emsx.bloomberg.com"",","parsing input as JSON: multiple json elements found","        ""SocketConnectHost"": ""fixprod-emsx.bloomberg.com"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""SocketConnectPort"": ""8228"",","parsing input as JSON: multiple json elements found","        ""SocketConnectPort"": ""8228"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""SSLCACertificate"": ""Certs/TST/Bloomberg-emsx-prd-CACerts.pem"",","parsing input as JSON: multiple json elements found","        ""SSLCACertificate"": ""Certs/TST/Bloomberg-emsx-prd-CACerts.pem"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""SSLValidateCertificates"": ""Y"",","parsing input as JSON: multiple json elements found","        ""SSLValidateCertificates"": ""Y"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""SSLServerName"": ""fixprod-emsx.bloomberg.com"",","parsing input as JSON: multiple json elements found","        ""SSLServerName"": ""fixprod-emsx.bloomberg.com"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""SSLProtocols"": ""Tls12"",","parsing input as JSON: multiple json elements found","        ""SSLProtocols"": ""Tls12"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""DataDictionary"": ""Default\\FIX42.xml"",","parsing input as JSON: multiple json elements found","        ""DataDictionary"": ""Default\\FIX42.xml"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""ActiveSession"": ""Y""","parsing input as JSON: multiple json elements found","        ""ActiveSession"": ""Y"""
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","  },","parsing input as JSON: invalid character '}' looking for beginning of value","  },"
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","  ""fixEngineQueue"": ""hs-caviar-microservices-fix-engine"",","parsing input as JSON: multiple json elements found","  ""fixEngineQueue"": ""hs-caviar-microservices-fix-engine"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","  ""s3BucketName"": ""hedgeserv-tst-infra-us-east-2-s3-hs-caviar-microservices"",","parsing input as JSON: multiple json elements found","  ""s3BucketName"": ""hedgeserv-tst-infra-us-east-2-s3-hs-caviar-microservices"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","  ""s3CertificatePath"": ""caviar/fixservices"",","parsing input as JSON: multiple json elements found","  ""s3CertificatePath"": ""caviar/fixservices"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","  ""certsFolderName"": """",","parsing input as JSON: multiple json elements found","  ""certsFolderName"": """","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","  ""serviceName"": ""CAVIAR FIX Gateway"",","parsing input as JSON: multiple json elements found","  ""serviceName"": ""CAVIAR FIX Gateway"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","  ""MongoConnectionString"": ""mongodb+srv://<db_username>:<db_password>@mongodb-tst-01-pl-0.ggee5.mongodb.net/test?retryWrites=true&w=majority&ssl=true"",","parsing input as JSON: multiple json elements found","  ""MongoConnectionString"": ""mongodb+srv://<db_username>:<db_password>@mongodb-tst-01-pl-0.ggee5.mongodb.net/test?retryWrites=true&w=majority&ssl=true"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","  ""enableRedisMessageStore"": ""Y"",","parsing input as JSON: multiple json elements found","  ""enableRedisMessageStore"": ""Y"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","  ""fixOutboundQueue"": ""hs-caviar-microservices-fix-outbound-message-queue"",","parsing input as JSON: multiple json elements found","  ""fixOutboundQueue"": ""hs-caviar-microservices-fix-outbound-message-queue"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","}","parsing input as JSON: invalid character '}' looking for beginning of value","}"
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","  ""Logging"": {","parsing input as JSON: multiple json elements found","  ""Logging"": {"
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","    ""LogLevel"": {","parsing input as JSON: multiple json elements found","    ""LogLevel"": {"
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","      ""Default"": ""Information"",","parsing input as JSON: multiple json elements found","      ""Default"": ""Information"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","      ""Microsoft"": ""Warning"",","parsing input as JSON: multiple json elements found","      ""Microsoft"": ""Warning"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","      ""Microsoft.AspNetCore"": ""Warning""","parsing input as JSON: multiple json elements found","      ""Microsoft.AspNetCore"": ""Warning"""
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","    ""ServiceName"": ""CAVIAR FIX Gateway"",","parsing input as JSON: multiple json elements found","    ""ServiceName"": ""CAVIAR FIX Gateway"","
